TEXT,Label
"• GENEVIEVE • @user looking fab for @user ️ #FactorChosen_Chi #FC_Runway…
",4
"Happy anniversary honey. We are half way to 30! Thank you for choosing to do life with me &amp;…
",1
"3 hoodies 5 under shirts and leg warmers! It's cold! But I'm happy to be with him! @ Halloweekends
",4
"I love me some meggles time!! #bff @ The Salvation Army -…
",4
"NO FUCKIN SHIT!!! #batshitcrazy #mom #momproblems #kids #soclose #lol #lmao #lmfao…
",1
"@ West Los Angeles
",1
"My favorite f*cking song out @user @ Los Angeles, California
",3
"Thank you, @user for an unforgettable evening of Truth Beauty Freedom &amp; Love ️ at…
",4
"Such an amazing experience #Cirquedusoleil #Bellagio #Acrobatics #Show #lasvegas #nevada…
",0
"Happy birthday chasewalter32 @ Winston-Salem, North Carolina
",1
"SANTA CAME LATE THIS YEAR What you know about that salted…
",0
"#Manestream #ChristmasDinner @ Manestream Salon
",4
"love exploring with u ️ @ Acadia National Park
",4
"Dropping Emma off @ The Art Institute of Chicago
",1
"How to catch a ride on the Playa #burningman2017 #pyrography @ Black Rock City
",3
"Thanks to whoever is getting the word out at Anytime Fitness! : Emily Trisler @ Anytime Fitness…
",2
"#beamsoflight #911 #neverforget #moon #nyc #iny @ Barneys New York
",4
"Buy Now Click Link! #jordan #nmd #mode #style #yeezyboostoffical #fashionista #instafashion…
",3
"Who needs long-lasting, beautiful lips?!? my LipSense shipment has…
",0
"Everyone needs a Janelle in their life ️ #loveyoumom @ Sunbury, Ohio
",4
"Kalinda by Mori Lee Blu Collection. Brand new in store to try on now @user #ballgown…
",0
"My whole world in one picture @ Happy Cow
",0
"Titivating Tuesday treat with love Morning Wake Up @user Your best relationship starts…
",4
"Love you Chef @ Estero, Florida
",4
"#TWB to the 'love themed' event @user ..Full of entertainment. Great food stations.…
",4
"Creative staging, just in case your kids forget the basic rules in the bathroom I would add…
",1
"@user @ Official Aragon Ballroom
",0
"I did it!!! 11th Masters Female Elite It was crazy rugged, the terrain the obstacles the…
",3
"When you wake up to @user and see your @user #throwthewholeappaway…
",1
"Today I got to hang out with my Dad in his natural environment and it was really cool. ( :…
",2
"Time for #ShakeShack #foodie #food @ Shake Shack Grand Central Terminal
",0
"So cliche @ Latitude Church
",1
"The love of my life ️ @ Schooner Or Later
",4
"#pronounsky by @user @ Bushwick, Brooklyn
",2
"Lmao our server is tripping.... My dad was like ""how this dude gonna bring out check before our food""
",1
"First day of school ️ @ Kelso High School
",4
"Happy Birthday Beautiful!! I Love You very much!!! Enjoy you day…
",4
"I'm thankful for thankful poems written by kids. ️…
",4
"#nyc Standing tall , smoking hot @ Staten Island Ferry
",1
"Ayer, grabando en The Neon Gallery para slowpokes_htx : @user @ Slowpokes
",2
"Khiyah house meetings are my favorite! #builtafort #fortpros #khiyahsistas #housemeeting…
",4
"Date night with my handsome guy! #datenight ️ #loveofmtlife #sappy&amp;happy @ Zinburger Wine &amp;…
",4
"Our night consisted of lots of laughs and karaoke all night! ️ @ Block 7 Bar &amp; Grill
",4
"Fantastic Friday with the #ymca kids I love ️the newest #ventriloquist #justgoodcleanfun…
",4
"It's about time I ate here (@ Lahore Tikka House in Toronto, Canada)
",4
"Happiest place on earth... @ Disneyland/California Adventure
",0
"Just know I'm gonna catch this wave when she gets back... safe travels pal ️love you @user
",4
"HUGE, HUGE amounts ofto The Answer &amp; her crew for hosting such a cool hang last night. Thanks…
",4
"Breakfast date ️Me: Do you want to ask Daddy to go with us?…
",4
"I drove the new model 3 Tesla yesterday. I’m in love @ The Napa Valley Reserve
",0
"The acoustic in the bathroom at work are @ Glen Eyrie
",3
"cocoskyy is on her 2nd unit and just can’t get enough Dinner for the family can wait till…
",0
"A grand adventure is about to begin February 2018! ️ @ Juanita…
",4
"I woke up a little late. Did I miss something?#turkeygoals #wainscott @ Wainscott, New York
",1
"Downton Abbey: The Exhibition ️pt1 #dowtonabbey…
",4
"If you missed out on our Mia Top NOW is your chance to get it before it’s gone! purchase it…
",0
"Always together @ Windermere, Florida
",4
"Nice Sunday afternoon in Silverlake #makeart #obeygiant @ Silverlake / Los Feliz
",4
"Shedding them labor pains on Labor Day ️ @user #newmomlife…
",4
"FYI we’re probably gonna get kicked out of Disney World . #vacation #yolo @ Walt Disney World
",1
"Dropped a lure posted up #pokemongo #cha (@ Universal Joint in Chattanooga, TN)
",1
"Me and the sis been waiting #allsummer16 #lookinforrevenge @user
",3
"Ringing in 24 surrounded by the best friends I have in Nashville : @user @ Downtown…
",2
"(@ Eastland Center in West Covina, CA)
",0
"Video Ft tonywinkmusic &amp; @user ""Employee Of The Year""Video Trailer.. Produced and…
",3
"Exploring Red Rock ️ @ Red Rock Canyon Las Vegas
",4
"I love bae @ JCT Kitchen &amp; Bar
",0
"When your bestie brings you back Irish happy happies from her recent travels Wassup,…
",4
"Pool Time. Cabana Bay Beach Resort. Orlando FL
",4
"This girl is on @ County of Miami-Dade
",3
"Happy for running day like... @ Mullayly Park
",1
"Come get 'em while they're hot @user @user .#aveda…
",3
"If y’all don’t have these people in your life, you’re doing it wrong. ️ @ South Point, Ohio
",4
"My forever @ Michigan
",0
"I Milwaukee (@ General Mitchell International Airport in Milwaukee, WI)
",4
"#Cousin ! ️ @ Palm Springs, Florida
",4
"On Set Glam By Me On The Beautiful @user Slay’d By hairartist87#doubleamakeup…
",0
"Its The Real live show celebrating 20yrs of Rocafella was @user
",3
"im in dunking donuts parking lot an a old man backs up into my moms car and then he gets out and offers me 20$ to not tell my insurance
",1
"Soooo happy to have this WORLD TRAVELER safely back home!!…
",4
"Just cheesin’ for the camera .... @user #instalike #igers #ale #unicorn…
",1
"I am getting the #holiday spirit in #thebestcityintheworld ️ of #Chicago @ Millennium Park
",4
"Shopping on fairfax with @user last week // @user #jpierrephoto #wcw #knyew @user
",0
"lawd we look good @ SOB's (Sounds of Brazil)
",3
"""Igloo"" video premiere coming soon, meantime ""BOTR"" video out now in bio #EAT : @user @user
",2
"The dilemma is real. Which one first? A.Tofu B.Carne Asada C.Grilled Chicken #I ️tacos @ Tacovore
",4
"Mom is too excited about homecoming week already
",1
"Here's a picture we tried to recreate from last year #HappyBirthdayDaniel #LoveYouBro…
",1
"My life @ Ana and Lalo's
",0
"Field trip with my girl at the International Folk Festival @ Vinoy Park, St. Petersburg
",4
"Dinner with babe (at @user Steakhouse in Milpitas, CA)
",4
"New shit #Banger #ProducerLife #Reason7 #Beats ##Producer #Yup #ProducedByDStef…
",3
"Hahah post game tryna get my boy @user to peep the swag …
",1
"Sunny Monday morning for a change @user @ Beverly Hills 90212
",2
"Young Tilla never fails to put on a performance #truetoselftour…
",3
"#tbt @user #goldenglobes @user lorealhair her. @ The Beverly Hilton
",4
"Cousins. @ California State Fair
",4
"Finesse @ Bridgewater, New Jersey
",3
"(at @user in Washington, DC)
",0
"#RP from @user why are you like this?! #RKelly @ Macon, Georgia
",1
"Had a #fabulous #birthdayparty to #bless my studio this evening ️ ️ started working with my two…
",4
"Legends across the wall. WHICH is your favorite scribble piece? Tag someone who needs to…
",3
"More custom orders going out tomorrow of my petite initials. these! Ava in Sterling, gold…
",4
"#tb to #Coldplay setting the stadium on fire #ColdplayNYC #bestconcertever @ MetLife Stadium
",3
"Had the best time exploring the Greenhouse and seeing all of the pretty flowers! Nothing…
",4
"On today's episode we fix the Miata and then it catches #dailytransmission #dangertomanifold @user
",3
"I love where I live #citylife #atl @ Piedmont Park
",0
"#Earlier @ Highland Hills
",4
"Even though I was literally there yesterday, I can't wait to be back on campus next week #AQ ️ ️…
",4
"In Chicago with 5,000,000 of my closest friends @ Chicago, Illinois
",4
"Obsessed with this restaurant and the decor. @ Shakespeare and Co. USA
",4
"A more accurate representation of our relationship. @ The Vineyard Church: South Door Campus
",1
"#TBT Having a good time with my Co-workers which we will do again! #coolpeoples #MuchFun @user
",1
"Prune Cake. OMG you guys @ The Pioneer Woman Mercantile
",0
"Philly is cool#love #philadelphia #lovepark #adventuring #potd #follow #dj @ LOVE Park
",4
"Hikes with my .....#longweekend #hike #hiking #exloreontario #summer #barrieontario…
",4
"@ Xoco Wicker Park
",0
"#imeanitinalovingway ️ Join me at 10am this morning!!…
",4
"My sign says YOLO @ Willowdale Estate
",4
"#tbt my fav red heads #jackiecomehome @ Got Candy?
",4
"Women from the 90s... Now today's ladies be on steroids &amp; MedicalDrugs but not mad.…
",1
"City Views I love Las Vegas so much, it's SO beautiful. Especially at night! What city tugs…
",0
"His words ""I do not regret this decision"" about ordering the ice cream cookie sandwich! …
",0
"When your haircolor and silkpress is #beautifulhair #picofday #haircolor #hairgrowth…
",3
"HAPPY LATE NIGHT EVERYONE! We got some Are you ready for our August 2017 ""Sexy Summer Heat""…
",3
"Great Team=Great Results! #4 majamayskar with repostapp・・・@imgmodels #imgmodels | :…
",2
"Ticket winner for L L Valentine Comedy Show @user CHINA ENTERTAINMENT INC.…
",1
"#nesquick @ The Point
",1
"So I had no clue, but @user put my tweet on their site #tweets #denverwestword…
",1
"What a great night ️ ️ Dylan took me to a delicious dinner at the…
",4
"Austin, Texas I ️ you so much #noplacelikehome #quicktrip @ Austin, Texas
",4
"My Prince Charming. #mrandmrskoch2017 #disneymoon #waltdisneyworld #grandfloridian…
",4
"French for dinner with an amazing girl @ The Bocuse Restaurant at The Culinary Institute of…
",0
"Beach Love #mayflowerbeach #capecod @ Mayflower Beach
",0
"For my hockey fans: what are your thoughts on how amazing the lightning are still doing as we…
",3
"Breakfast w| My girls (at @user in Jackson Heights, NY)
",0
"I this guy - he's so CUTE!! #shawndesmin #macgirlsTO @ Yorkville, Toronto
",4
"I'm so proud of everything you've done lil freshie ️ go kill em QB! Upset couldn't be there for…
",4
"Ciao bye! Magic Kingdom's next @ Universal Studios And Island Of…
",4
"#elopementphotos @ Deception Pass Park
",0
"The Sibs @ Mare Island
",0
"gosh ain't he cute @user #lacma #photo #thehappynow #blueeyedboy @ LACMA Los Angeles County…
",4
"Lovely weather, lovely boy @ Salud Tapas N Tequila
",4
"#Belle @ Epcot - Walt Disney World
",0
"Had to come chk out big bro last night for that ceviche.! shortys_cafe always good to see u my…
",3
"Some factory outlet this is! #onepennyoff #unclearontheconcept #nodeal #saksoff5th…
",1
"Boom...done. Abs are on fire @ Orangetheory Fitness Skokie - Edgebrook
",3
"Always Great times with @user Love this lady!!! She's the Realest!! ️ ️ ️#Repost…
",4
"Happy 18th birthday baby girl.. it's time to chase greatness ️ @ Dallas Fort Worth…
",4
"Saw this lovely lady who made my heart smile this evening Definitely weird being back in my…
",4
"Happy birthday punk, I love you bunches! #ChooseHappy #SummerFun #Parrothead #Buffett…
",4
"Happy new year! 2018 is a new year and a new chapter in your life! Make it a great one! ️ @user
",4
"We talked it out and Taylor and I don't have any bad blood @ Georgia Dome Stadiun
",4
"markgherardi meets another chair. ️ ️ ️ @ San Miguel Farm
",4
"Favorite #kanyewest #throwback #musically #lipsync @ Beacon Hill, Boston
",4
"Latest from @user &amp; @user Full Link in Bio @ Dallas, Texas
",3
"Floater by lesfew. #growthxdesign @user @ American Design Club
",2
"Inspired by so much beauty! Definitely a place worth going. ️ #glassblowing #glasshouse #museum…
",4
"Me and my date to the @user game #attpark @ AT&amp;T Park
",3
"️ #nanadoesyosemite @ Yosemite National Park
",4
"we're hot @ Sherman, Illinois
",3
"Climbed a mountain for the first time today. Next time I'll have the right attire on lol @user
",1
"New teacher love ️. A hope and a wish #brownschool @ Brown
",4
"No lie, CHOKING HAZARD Fuck the Doyers @ Salinas, California
",1
"Music Music Music!!!!! Mixtape Coming Soon support Hometown Talent #PandaRemix @ The Mall…
",3
"These ladies #oitnb #nycpride #natashalyonne #selenisleyva #elizabethrodriguez @ NYC Pride
",4
"Our favorite all-weather boot is now in two colors and we might need both #sorel #jcolemusthave…
",0
"I can't let nobody miss that blessing even if I can't partake
",1
"It's Britney Bitch on ""Walk Of Fame"" #walkoffame #hollywoodblvd#Hollywood #california…
",0
"Go Listen! Link in bio @ Nashville, Tennessee
",3
"Mary Cate's shoot in the Seattle sunshine today! ☉•••#pnw #vsco #photographer…
",4
"WE ARE HEEEEEEERE 10 more mins till JB AAAAAHHHH!!!!! @ Staples Center
",0
"Christmas done, I thought I could be a bad boy again ... finally not ! #madametussauds…
",1
"Trying on our Winter gear in warm Florida for our upcoming Canada trip. #thisiswaytoohot…
",1
"Reasons... @ Regal Cinemas Avalon Stadium 12
",4
"Súper Naturales The eye lash extensions are PREMIUM SILK. This technique is the classic look…
",0
"Happy Birthday Company Dancer James!! We love you ️We got in the theater today for tech and…
",4
"Scooby doo and Scrappy toooo @ Six Flags New England
",4
"My favorite @ Prudential Center
",0
"Perfect play call
",0
"radiantwomenorg's video is so great for us #No one and nothing against us#incredible weekend He gave for my ️
",4
"Night swimming @ The Palms Hotel &amp; Spa
",4
"This will be us when Alabama wins @ AT&amp;T Stadium
",1
"oh my goshhh so glad to see my girls yesterday!! @ Hot Springs, Arkansas
",0
"So excited to be in TULSA tonight! (at @user in OK)
",3
"Fresh cut feelin myself with this Saturday selfie Hope y’all are having a great Saturday! @user
",1
